fNcxxBjEOgw,960,0.289969,0,0.630094,0.538889,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.03,0.294671,0,0.625392,0.530556,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.08,0.299373,0,0.62069,0.519444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.11,0.30721,0,0.61442,0.508333,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.15,0.31348,0,0.611285,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.2,0.319749,0,0.611285,0.486111,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.23,0.326019,0,0.615987,0.480556,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.28,0.330721,0,0.623824,0.480556,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.32,0.336991,0,0.634796,0.483333,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.35,0.341693,0,0.647335,0.486111,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.4,0.346395,0,0.65674,0.488889,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.44,0.34953,0,0.663009,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.47,0.354232,0,0.669279,0.497222,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.52,0.357367,0,0.675549,0.497222,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.55,0.362069,0,0.680251,0.5,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.59,0.365204,0,0.68652,0.5,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.64,0.368339,0,0.691223,0.502778,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.67,0.373041,0,0.695925,0.502778,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.71,0.376176,0,0.69906,0.505556,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.76,0.37931,0,0.702194,0.508333,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.79,0.382445,0,0.705329,0.511111,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.84,0.38558,0,0.710031,0.516667,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.88,0.390282,0,0.716301,0.522222,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.91,0.394984,0,0.724138,0.530556,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,960.96,0.401254,0,0.733542,0.533333,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961,0.407524,0,0.742947,0.538889,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.03,0.413793,0,0.750784,0.541667,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.08,0.418495,0,0.757053,0.544444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.11,0.42163,0,0.761755,0.547222,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.15,0.424765,0,0.76489,0.547222,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.2,0.424765,0,0.766458,0.547222,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.23,0.424765,0,0.76489,0.544444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.28,0.42163,0,0.761755,0.544444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.32,0.416928,0,0.755486,0.541667,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.35,0.412226,0,0.746082,0.538889,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.4,0.404389,0,0.73511,0.533333,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.44,0.394984,0,0.719436,0.527778,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.47,0.384013,0,0.705329,0.519444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.52,0.373041,0,0.688088,0.513889,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.55,0.360502,0,0.673981,0.505556,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.59,0.34953,0,0.659875,0.502778,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.64,0.338558,0,0.647335,0.497222,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.67,0.330721,0,0.636364,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.71,0.321317,0,0.623824,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.76,0.31348,0,0.61442,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.79,0.30721,0,0.605016,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.84,0.30094,0,0.595611,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.88,0.294671,0,0.587774,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.91,0.289969,0,0.579937,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,961.96,0.285266,0,0.573668,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962,0.280564,0,0.567398,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.03,0.277429,0,0.562696,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.08,0.274295,0,0.559561,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.11,0.272727,0,0.557994,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.15,0.27116,0,0.556426,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.2,0.269592,0,0.556426,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.23,0.27116,0,0.557994,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.28,0.272727,0,0.561128,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.32,0.275862,0,0.565831,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.35,0.280564,0,0.570533,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.4,0.285266,0,0.575235,0.497222,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.44,0.293103,0,0.584639,0.497222,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.47,0.302508,0,0.592476,0.497222,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.52,0.311912,0,0.601881,0.497222,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.55,0.321317,0,0.609718,0.497222,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.59,0.330721,0,0.617555,0.497222,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.64,0.338558,0,0.623824,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.67,0.344828,0,0.630094,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.71,0.34953,0,0.633229,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.76,0.354232,0,0.636364,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.79,0.355799,0,0.636364,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.84,0.354232,0,0.636364,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.88,0.352665,0,0.634796,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.91,0.34953,0,0.631661,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,962.96,0.346395,0,0.628527,0.497222,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,963,0.341693,0,0.625392,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,963.03,0.336991,0,0.62069,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,963.08,0.332288,0,0.617555,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,963.11,0.329154,0,0.61442,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,963.15,0.324451,0,0.609718,0.491667,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,963.2,0.321317,0,0.606583,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
fNcxxBjEOgw,963.23,0.318182,0,0.603448,0.494444,NOT_SPEAKING,fNcxxBjEOgw_0960_1020:1
