b5pRYl_djbs,961.88,0.425781,0.1125,0.557031,0.381944,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,961.91,0.428125,0.113889,0.557813,0.381944,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,961.96,0.430469,0.113889,0.559375,0.380556,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962,0.432031,0.113889,0.560938,0.380556,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.03,0.433594,0.115278,0.5625,0.381944,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.08,0.433594,0.115278,0.563281,0.384722,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.11,0.432813,0.116667,0.564062,0.3875,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.15,0.43125,0.118056,0.563281,0.390278,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.2,0.430469,0.119444,0.5625,0.391667,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.23,0.429688,0.123611,0.560938,0.394444,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.28,0.428906,0.129167,0.558594,0.398611,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.32,0.428906,0.1375,0.557031,0.404167,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.35,0.428906,0.145833,0.55625,0.406944,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.4,0.429688,0.152778,0.555469,0.4125,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.44,0.429688,0.156944,0.555469,0.415278,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.47,0.429688,0.158333,0.554688,0.416667,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.52,0.428125,0.158333,0.553906,0.416667,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.55,0.428125,0.156944,0.553125,0.416667,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.59,0.426562,0.155556,0.552344,0.416667,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.64,0.425,0.156944,0.551562,0.418056,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.67,0.425,0.156944,0.551562,0.418056,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.71,0.424219,0.156944,0.550781,0.418056,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.76,0.424219,0.158333,0.550781,0.419444,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.79,0.423438,0.156944,0.550781,0.419444,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.84,0.423438,0.156944,0.55,0.419444,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.88,0.423438,0.156944,0.550781,0.418056,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.91,0.423438,0.156944,0.55,0.418056,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,962.96,0.423438,0.158333,0.549219,0.416667,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963,0.423438,0.158333,0.549219,0.416667,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.03,0.424219,0.158333,0.547656,0.415278,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.08,0.425,0.155556,0.548437,0.4125,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.11,0.425,0.152778,0.548437,0.406944,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.15,0.425,0.148611,0.547656,0.402778,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.2,0.425,0.145833,0.548437,0.398611,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.23,0.425,0.143056,0.548437,0.397222,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.28,0.425,0.140278,0.548437,0.395833,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.32,0.424219,0.138889,0.548437,0.394444,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.35,0.423438,0.1375,0.547656,0.394444,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.4,0.424219,0.1375,0.548437,0.394444,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.44,0.424219,0.1375,0.548437,0.394444,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.47,0.424219,0.1375,0.549219,0.395833,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.52,0.423438,0.136111,0.549219,0.395833,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.55,0.424219,0.1375,0.549219,0.395833,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.59,0.423438,0.1375,0.549219,0.397222,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.64,0.423438,0.136111,0.548437,0.395833,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.67,0.423438,0.136111,0.547656,0.393056,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.71,0.423438,0.136111,0.546875,0.390278,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.76,0.424219,0.133333,0.546875,0.3875,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.79,0.425,0.131944,0.546875,0.383333,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.84,0.424219,0.129167,0.546094,0.381944,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.88,0.424219,0.129167,0.546094,0.380556,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.91,0.422656,0.127778,0.544531,0.380556,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,963.96,0.421094,0.129167,0.54375,0.381944,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,964,0.419531,0.129167,0.542188,0.381944,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,964.03,0.417969,0.129167,0.540625,0.381944,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,964.08,0.417188,0.127778,0.539844,0.381944,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
b5pRYl_djbs,964.11,0.416406,0.126389,0.539844,0.379167,NOT_SPEAKING,b5pRYl_djbs_0960_1020:2
